experiment_ID, 					ID, 					latest_new_instance_digit, 					noise type, 					Initial training dataset size, 					Oversampling Size per new instance, 					accumilated_retraining_dataset_size, 					lr, 					ewc_lambda, 										acc_digit_0_original_first_model,					acc_digit_1_original_first_model,					acc_digit_2_original_first_model,					acc_digit_3_original_first_model,					acc_digit_4_original_first_model,					acc_digit_5_original_first_model,					acc_digit_6_original_first_model,					acc_digit_7_original_first_model,					acc_digit_8_original_first_model,					acc_digit_9_original_first_model,					acc_digit_0_original_last_model,					acc_digit_1_original_last_model,					acc_digit_2_original_last_model,					acc_digit_3_original_last_model,					acc_digit_4_original_last_model,					acc_digit_5_original_last_model,					acc_digit_6_original_last_model,					acc_digit_7_original_last_model,					acc_digit_8_original_last_model,					acc_digit_9_original_last_model,					acc_digit_0_noise_0_first_model,					acc_digit_1_noise_0_first_model,					acc_digit_2_noise_0_first_model,					acc_digit_3_noise_0_first_model,					acc_digit_4_noise_0_first_model,					acc_digit_5_noise_0_first_model,					acc_digit_6_noise_0_first_model,					acc_digit_7_noise_0_first_model,					acc_digit_8_noise_0_first_model,					acc_digit_9_noise_0_first_model,					acc_digit_0_noise_0_last_model,					acc_digit_1_noise_0_last_model,					acc_digit_2_noise_0_last_model,					acc_digit_3_noise_0_last_model,					acc_digit_4_noise_0_last_model,					acc_digit_5_noise_0_last_model,					acc_digit_6_noise_0_last_model,					acc_digit_7_noise_0_last_model,					acc_digit_8_noise_0_last_model,					acc_digit_9_noise_0_last_model,					acc_digit_0_noise_1_first_model,					acc_digit_1_noise_1_first_model,					acc_digit_2_noise_1_first_model,					acc_digit_3_noise_1_first_model,					acc_digit_4_noise_1_first_model,					acc_digit_5_noise_1_first_model,					acc_digit_6_noise_1_first_model,					acc_digit_7_noise_1_first_model,					acc_digit_8_noise_1_first_model,					acc_digit_9_noise_1_first_model,					acc_digit_0_noise_1_last_model,					acc_digit_1_noise_1_last_model,					acc_digit_2_noise_1_last_model,					acc_digit_3_noise_1_last_model,					acc_digit_4_noise_1_last_model,					acc_digit_5_noise_1_last_model,					acc_digit_6_noise_1_last_model,					acc_digit_7_noise_1_last_model,					acc_digit_8_noise_1_last_model,					acc_digit_9_noise_1_last_model,					acc_digit_0_noise_2_first_model,					acc_digit_1_noise_2_first_model,					acc_digit_2_noise_2_first_model,					acc_digit_3_noise_2_first_model,					acc_digit_4_noise_2_first_model,					acc_digit_5_noise_2_first_model,					acc_digit_6_noise_2_first_model,					acc_digit_7_noise_2_first_model,					acc_digit_8_noise_2_first_model,					acc_digit_9_noise_2_first_model,					acc_digit_0_noise_2_last_model,					acc_digit_1_noise_2_last_model,					acc_digit_2_noise_2_last_model,					acc_digit_3_noise_2_last_model,					acc_digit_4_noise_2_last_model,					acc_digit_5_noise_2_last_model,					acc_digit_6_noise_2_last_model,					acc_digit_7_noise_2_last_model,					acc_digit_8_noise_2_last_model,					acc_digit_9_noise_2_last_model,					acc_digit_0_noise_0_flag,					acc_digit_1_noise_0_flag,					acc_digit_2_noise_0_flag,					acc_digit_3_noise_0_flag,					acc_digit_4_noise_0_flag,					acc_digit_5_noise_0_flag,					acc_digit_6_noise_0_flag,					acc_digit_7_noise_0_flag,					acc_digit_8_noise_0_flag,					acc_digit_9_noise_0_flag,					acc_digit_0_noise_1_flag,					acc_digit_1_noise_1_flag,					acc_digit_2_noise_1_flag,					acc_digit_3_noise_1_flag,					acc_digit_4_noise_1_flag,					acc_digit_5_noise_1_flag,					acc_digit_6_noise_1_flag,					acc_digit_7_noise_1_flag,					acc_digit_8_noise_1_flag,					acc_digit_9_noise_1_flag,					acc_digit_0_noise_2_flag,					acc_digit_1_noise_2_flag,					acc_digit_2_noise_2_flag,					acc_digit_3_noise_2_flag,					acc_digit_4_noise_2_flag,					acc_digit_5_noise_2_flag,					acc_digit_6_noise_2_flag,					acc_digit_7_noise_2_flag,					acc_digit_8_noise_2_flag,					acc_digit_9_noise_2_flag,					acc_all_digits_original_first_model,					acc_all_digits_original_last_model,					acc_all_digits_noise_0_first_model,					acc_all_digits_noise_0_last_model,					acc_all_digits_noise_1_first_model,					acc_all_digits_noise_1_last_model,					acc_all_digits_noise_2_first_model,					acc_all_digits_noise_2_last_model,					
0,0,8,1,						60000,1000,1000,0.000228,41.47,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						98.78,84.32,96.61,95.84,96.23,98.21,96.97,97.18,99.90,89.99,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						98.06,70.66,91.47,90.69,88.29,95.29,94.99,93.00,99.69,70.76,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.98,89.07,85.56,75.25,89.92,78.03,94.26,90.18,99.69,63.43,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						93.47,50.48,81.59,81.88,76.48,86.43,85.70,82.39,99.79,39.74,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.56,95.20,97.30,88.91,92.21,86.44,93.49,77.21
0,1,9,0,						60000,1000,2000,0.000321,56.96,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						99.08,90.75,95.74,94.95,92.67,98.21,94.68,94.07,99.49,98.71,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						98.57,81.06,90.02,90.69,86.86,96.75,91.75,90.66,99.18,96.53,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						99.08,92.42,82.07,74.36,91.04,83.86,92.17,89.59,98.67,93.16,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						95.00,60.18,77.62,81.49,77.39,89.01,80.69,78.31,99.08,90.88,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.56,95.73,97.30,91.98,92.21,89.65,93.49,82.52
0,2,9,0,						60000,1000,3000,0.000303,67.89,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						97.55,90.04,92.73,93.66,87.07,97.42,90.19,91.54,97.95,100.00,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						94.69,67.84,82.07,86.83,72.81,90.13,80.69,83.75,95.79,99.41,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.78,92.51,80.52,70.20,88.19,81.61,86.43,87.55,97.43,98.22,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						85.82,40.88,65.02,72.97,57.74,76.68,59.19,67.61,88.71,98.41,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.56,93.73,97.30,85.11,92.21,88.20,93.49,70.83
0,3,5,2,						60000,1000,4000,0.000151,32.44,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						98.16,93.83,95.35,94.85,89.92,99.55,92.90,93.97,97.33,99.80,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						96.84,87.31,88.86,89.01,82.08,98.88,89.77,90.37,95.28,98.81,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.88,96.48,86.43,81.58,90.84,93.95,94.26,89.98,97.43,97.32,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						91.22,70.66,75.39,81.68,70.98,97.09,79.65,78.79,91.17,97.22,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,						98.56,95.51,97.30,91.58,92.21,92.69,93.49,83.04
0,4,3,1,						60000,1000,5000,0.000145,44.80,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						98.16,97.09,93.80,99.11,91.55,98.88,89.77,96.50,95.69,99.21,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						96.63,95.68,89.05,98.32,84.83,98.32,85.59,93.09,91.99,98.02,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.67,99.30,88.28,95.45,92.87,94.17,94.05,92.41,96.71,96.04,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						90.61,87.31,73.93,96.63,71.49,95.63,73.70,83.07,83.26,95.94,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,						98.56,95.99,97.30,93.17,92.21,94.83,93.49,85.12
0,5,5,1,						60000,1000,6000,0.000105,40.72,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						97.86,97.97,94.19,98.61,92.97,99.66,90.92,97.18,94.76,99.01,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						96.63,96.65,89.92,97.03,87.68,99.55,87.27,94.75,91.58,97.52,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.67,99.30,89.34,94.75,93.99,97.31,95.93,93.19,95.69,94.85,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						91.73,91.10,77.42,95.64,76.27,97.76,78.39,86.09,83.16,93.36,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,						98.56,96.33,97.30,93.87,92.21,95.30,93.49,87.07
0,6,9,2,						60000,1000,7000,0.000112,35.39,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						97.45,97.27,92.64,98.51,90.12,99.66,88.31,96.50,94.15,99.11,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						95.31,95.15,85.95,95.64,81.57,99.55,84.24,93.19,89.94,97.82,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.47,98.68,86.05,94.26,91.24,96.97,93.22,92.61,95.38,97.13,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						88.16,84.93,70.74,93.86,67.41,97.98,71.50,82.10,79.67,96.13,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,						98.56,95.39,97.30,91.84,92.21,94.40,93.49,83.17
0,7,8,1,						60000,1000,8000,0.000117,88.48,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						98.27,97.27,93.80,98.71,93.38,99.55,89.87,97.28,96.92,98.91,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						96.12,95.77,86.34,96.34,86.35,99.55,84.66,94.75,95.07,97.82,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.57,99.30,84.98,93.27,93.38,95.74,92.48,94.07,97.23,94.65,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						90.71,87.31,70.83,94.55,73.12,97.76,72.76,85.60,88.91,93.16,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,						98.56,96.40,97.30,93.27,92.21,94.38,93.49,85.39
0,8,5,2,						60000,1000,9000,0.000131,50.84,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						93.98,94.80,84.79,97.52,86.56,100.00,79.12,94.55,94.76,98.91,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						87.45,85.37,68.60,93.66,69.76,99.66,67.22,87.26,89.73,97.72,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						97.14,97.27,74.71,91.58,89.41,96.97,85.28,90.95,97.54,96.13,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						71.43,61.67,44.28,90.30,47.15,98.88,46.24,67.90,77.31,94.35,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,						0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,						98.56,92.50,97.30,84.55,92.21,91.67,93.49,69.60
0,9,9,2,						60000,1000,10000,0.000110,80.16,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						96.33,97.09,90.79,97.92,90.63,99.66,87.58,96.69,95.89,99.11,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						93.06,94.19,81.49,94.36,81.06,99.55,80.17,93.00,92.92,98.12,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.06,99.30,79.17,90.79,91.75,96.41,90.71,93.29,96.51,95.84,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						82.35,82.64,61.24,91.09,65.58,98.54,66.70,80.84,84.39,95.94,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,						0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,						98.56,95.18,97.30,90.78,92.21,93.18,93.49,80.80
0,10,2,0,						60000,1000,11000,0.000161,59.13,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						97.24,96.30,97.77,98.22,89.41,99.78,89.46,96.60,95.89,98.91,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						95.92,92.69,96.51,96.04,78.11,99.55,86.43,93.87,93.12,97.92,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.57,98.06,94.28,92.87,90.63,96.41,94.36,93.58,97.33,94.95,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						89.39,78.77,90.31,94.65,59.27,98.09,73.28,84.63,85.63,94.45,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,						0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,						98.56,95.97,97.30,93.01,92.21,95.12,93.49,84.74
0,11,7,0,						60000,1000,12000,0.000108,42.94,						99.49,99.65,99.03,98.22,98.68,98.54,98.75,98.44,97.64,97.03,						97.65,96.56,97.87,98.61,91.34,99.66,89.87,97.86,96.20,98.91,						98.98,99.74,96.80,96.04,97.45,97.53,97.91,98.15,97.02,93.16,						96.53,93.83,95.93,96.63,82.69,99.33,87.27,96.21,93.94,97.62,						99.29,100.00,91.28,88.22,97.25,88.23,97.60,94.16,86.45,78.59,						98.47,98.85,94.28,93.66,91.55,96.08,94.47,95.53,96.82,91.58,						98.57,99.38,92.73,93.96,96.33,92.26,95.41,94.16,92.51,78.99,						90.51,83.00,89.92,95.64,66.60,97.65,74.95,90.27,87.47,92.86,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,						0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,						98.56,96.47,97.30,94.00,92.21,95.16,93.49,86.83
